-17134.4,15725
-18602.6,14334.4
-17268.5,12114.4
-16256.5,17802.6
-17088.8,14524.7
-18413.6,13573.2
-13799.3,12184.1
-14059.4,10416.6
-16526.5,11241.4
-22318.6,11926.6
-14407.6,10821
-20561.9,17660.2
-14000.4,15794.5
-20820.1,9561.09
-18137.5,8439.56
-19328.8,14017.3
-17828.7,16244.2
-20726.2,15412.6
-16930.6,14481.5
-14838.3,11294
-14990,13171.4
-17939.9,12299.8
-15831.2,11604.5
-19860.7,10120.1
-9643.86,11641.7
-19152.3,12879.9
-16976.2,15237
-17542,9900.94
-15328.7,12348.6
-16395.5,13465.9
-17526.7,12578.9
-13854.2,14022.3
-16092.4,12256.3
-18331.8,9195.65
-16650.5,11500.3
-16651.7,14459.4
-19935.1,15861
-15863.3,11981.5
-20564,14741.5
-15269.5,10573.5
-18241,11288.9
-17071.8,14092.2
-17526.5,10537.5
-16523,15641.2
-17993.1,12756.6
-14576.2,11167.3
-15983,12397.2
-16800.8,13820.5
-17432.5,12202.6
-14915.2,12278.2
-17414.1,10854.6
-16778.1,12257.8
-12562,15625
-14695.2,11417.1
-17980.6,11320
-15390,11444.4
-16038.6,11648.9
-18850.8,10867.9
-15745.9,12278.8
-16607.4,13263.6
-14985,12273.1
-16659.9,14878.6
-16279.2,13222.4
-16403,12518.4
-16294.3,10285.2
-17083.8,11312.8
-15700.7,12087.2
-16171,11445.3
-16370,11820.2
-16015.7,12375.4
-15688.6,14002.6
-17698.3,10533.5
-16524.1,12783.3
-16016.4,12297.3
-16910.3,12276
-16989.7,12713
-15111.9,11699.7
-16442.3,12501.2
-17455.2,11214.9
-16180.8,12980
-15551.5,12988
-16913.1,12033.5
-16168.5,11078.6
-16101.3,12011.9
-17306.9,12623.2
-16217.6,10635.8
-16123.9,12200.9
-17591.9,10864.3
-16483.6,11903.4
-16787.4,10882.1
-16809.5,11877.7
-17744.1,11310.2
-16544.5,11910.7
-15837.5,13000.7
-14535.9,10705.3
-17769,11346.8
-16638.9,10891.1
-16057.5,10166.4
-15793.4,10533.6
-15208.3,12351
-15802.2,11675.4
-16957.3,11943.1
-17690.8,12107.4
-16179.5,13081.4
-15381.7,10774
-16473.6,11478.5
-18264.4,11333.1
-17256.2,11598.4
-16842.6,11599.7
-15571.9,10955.6
-14837.6,12091.9
-16947.9,11544.4
-17172,10722.1
-16374.7,11444.7
-17520.9,11182.8
-17343.6,10826
-15345.6,11145.7
-16461.4,10508.1
-16753.5,10917.4
-15425.8,10495.7
-16057.7,10241.4
-17371.2,11111.6
-17575.7,11342.4
-17627.1,10432.2
-16879.7,10322.4
-16316.6,11827.7
-17833.8,10351.1
-15525.6,11973.2
-16734.9,10782.6
-16050.4,10580.2
-16802.8,13059.1
-16097.5,11586.9
-16783.4,11344.3
-16486.7,10021.6
-16289.6,13537.1
-15511.4,11259.9
-16514.3,10875.2
-17103.8,10052.8
-15718,11800.9
-16029.3,11843.6
-16158,11221.9
-17262.4,8495.96
-16250.2,10330.1
-16846.9,11264.6
-16977.1,11522.3
-15623.6,11315.4
-15300.9,10121.3
-16679,9761.7
-17140.1,11261.1
-15116.8,10911.1
-17395.7,11559.5
-17468.3,10600.7
-16649.7,9624.24
-15360.8,11804.1
-14895.2,10279.6
-18068.4,10693
-16143.2,10857.9
-16798.9,11210.9
-17570.6,11955.6
-17323.1,9211.42
-16980.4,10142.1
-16010.8,11927.8
-16971.5,11076.7
-17196.7,8978.58
-15913.2,8963.61
-16246.4,9905.69
-16291.4,10593.1
-16980.2,10078.8
-15629.9,10504.2
-16256.6,10114.5
-16415,10969.9
-16309.2,11012.2
-16076.6,11353.7
-16056,10735.8
-17000.5,10753.5
-17383.1,9854.46
-17512.5,10426.9
-16437.3,10987.2
-16709.7,10346.5
-17641.3,9861.85
-16908.5,10097.3
-16496,9820.33
-15611.2,10458.2
-16997.4,10595.8
-16235,10280.3
-16563.7,10691.7
-15989.7,9808.71
-17292.8,10499.5
-16286.1,10050.8
-16234.4,9284.08
-16143.6,9929.9
-16555.4,10097.9
-16199.3,10205.4
-16044.4,10173.7
-16898.6,10193.8
-16014.7,10204.2
-16091,9268.99
-16880.5,10005.2
-16426.6,10422.1
-16388,10840
-16770.8,10318.5
-17372.5,11239.1
-16594,10946.6
-16697.7,10513.4
-17746.1,9816.4
-16862,9325.61
-16332.2,9323.77
-15970.7,10232.5
-16242.6,9912.51
-15906.4,8764.86
-16161,10370.1
-16736.5,9321.9
-15976,10342.3
-16421.6,10495.9
-16421.3,9894.5
-16718.3,8957.3
-16426.8,9418.26
-16851.8,10115.8
-16400,10007.8
-15478.5,8751.22
-17086.3,9815.78
-15374.8,10421.4
-15569.7,8900.16
-16457,9509.64
-16821.9,10187.1
-17268.4,10153.9
-16436.8,9268.66
-16043.5,10389
-16950.6,10429.8
-15610.2,9300.22
-16143.4,9928.77
-15735.7,9267.96
-16877.3,8963.19
-16834.2,9803.26
-17347.4,9607.89
-16070.9,9028.1
-16770.3,9174.57
-16302.1,9141.62
-16378.7,9825.95
-16676.5,8978.93
-16674.8,8791.08
-16469.9,9136.93
-15156.4,8791.29
-15953,10160.7
-16253.3,9520.78
-15821.6,9571.83
-16021.9,9392.57
-16223.9,8615.42
-16198.5,9943.75
-16326.5,9739.95
-15229.2,8605.99
-16295.6,8580.89
-15773.7,9012.67
-15483.9,9045.46
-16618,9073.24
-14823.9,8874.08
-15838.4,8154.34
-16573.4,8823.98
-16509.8,9064.68
-17097.5,8972.86
-16013.5,8764.4
-16248.8,8817.89
-15829.4,9298.68
-16248,10235.4
-17209.3,9240.22
-16222.9,8796.94
-15798.1,9263.5
-16358.7,9152.62
-15809.6,9237.42
-16077.3,8820.05
-16176.8,8559.56
-15750.2,9026.78
-15880.3,9909.17
-15804.4,8734.25
-16186.1,9474.75
-16267.6,8212.72
-15649.7,7915.04
-16180.1,8692.25
-17103.3,8677.96
-16684.7,6985.05
-15867.6,8603.1
-16486.6,9565.01
-16341.2,8601.65
-16652,8591.21
-16380.8,8498.27
-15211.1,8931.52
-16616.9,7833.87
-16195.9,9056.59
-16292.1,8831.87
-17124.3,7847.33
-16252.7,8805.17
-16878,8968.97
-16958.6,8337.53
-16480.1,7523.86
-17049.6,8798.09
-16016.7,8446.12
-16783.4,8812.44
-16374.6,8762.33
-16038.1,8440.21
-16745.3,7616.47
-16684.3,8338.38
-17003.6,9526.95
-16868.1,8700.44
-16917.6,8938.64
-15859.2,8541.49
-15992.4,8527.33
-17077.2,9049.08
-16556,8272.75
-16508.2,8758.6
-15452.3,9220.19
-16264.4,8455.71
-16617,8232.84
-15977.3,8068.5
-15545.6,8827.69
-16631.8,7305.56
-17065.5,8471.72
-15781.7,8155.65
-16957.6,8669.53
-15947.6,8552.44
-15925.4,8290.8
-16462.4,7879.41
-17067,8310.41
-16393.7,7889.58
-16607,8543.85
-15916.7,8248.85
-16120.1,7872.92
-15950.4,7812.01
-16694.9,8087.17
-16753,8546.55
-15513.2,8699.1
-16084.6,8043.39
-16242.4,8136.17
-15840.4,7929.04
-15959.7,8364.01
-16834.4,8663.98
-16631.9,8109.01
-16952.2,8236.07
-16942.9,7904.82
-16169.3,8616.64
-16154.8,8383.14
-16755.2,8315.43
-16454.6,7398.97
-16670.8,8065.89
-16100.5,7807.37
-15981.5,8349.37
-16316.8,8375.61
-16788.3,8441.08
-16520.5,8129.75
-16336.4,8116.44
-15734.6,7767.98
-16027.8,8286.08
-16757.3,8294.65
-16430.3,7965.93
-16631.7,8064.15
-15978.6,7595.77
-17029.6,8118.43
-16375.1,8194.8
-16247.5,7643.9
-16752.3,7671.66
-16192.2,7825.49
-16404.1,7833.42
-16282.8,8088.9
-16758,7989.59
-16011.2,7488.95
-16459.9,7216.27
-16229.4,7804.62
-16299.7,7784.1
-16032.8,7155.85
-16430.8,7487.22
-16434.1,7239.6
-16442.2,7415.87
-16547.5,7318.87
-15811.4,7330.47
-16213.7,7305.18
-16857.8,7611.66
-15956,7626.8
-16621.4,7735.96
-16579.6,7099.71
-16827.2,7621.81
-16627.9,7793.56
-16085.5,7388.75
-16387.1,7151.8
-16527.5,7549.81
-16558.1,7806.58
-16593.9,7917.42
-16466.7,7583.56
-16690.2,7570.24
-16436.1,7444.46
-16102.7,7548.6
-16384.1,7589.23
-16300.4,7484.22
-16356.5,7421.27
-16506.4,7458.91
-16423.8,7468.68
-16161,7347.66
-16579.8,7738.6
-16539.8,7409.53
-15896.3,7968.35
-16304.7,7796.52
-16437.2,7006.54
-16261.7,7319.11
-16213.9,8134.44
-16617.9,7228.23
-16005.6,7388.44
-16997.4,7336.35
-16551,7781.74
-16484.7,7356.74
-16348,7212.79
-15558.7,7541.5
-16540.9,7293.61
-16570.4,7456.2
-16138.7,7192.03
-16221,6971.05
-16576.6,7516.86
-16587.7,7179.32
-16497.1,6899.52
-16439.2,7955.71
-16686,6833.54
-16394.6,6850.02
-16783.8,7006.75
-15891.1,7454.15
-16357.8,7571.93
-16318.4,7237.1
-16160.1,6949.6
-16389.6,7206.83
-16182,6801.65
-16916.4,6949.22
-16392.6,6851.82
-16473.5,7322.13
-16679,6803.45
-15920.3,7019.46
-16259.4,6280.99
-16616.1,6922.91
-16287.2,6820.63
-16604,6846.69
-16483.1,6707.79
-16366.5,6489.34
-16499.9,7209.58
-16421,7076.53
-16371.9,6857.94
-16095,6660.56
-16026.3,6139.58
-16424,6386.76
-16578.8,7006.93
-16164,6778.66
-16304.7,5933.21
-16178.1,6688.93
-16394.7,6375.24
-16279.1,7555.97
-16327.2,6451.87
-16284.6,6523.59
-16089.8,6131.83
-16364.2,6540.17
-16566.9,6729.87
-16636.1,7185.57
-16496.4,6394.33
-16337.6,6643.1
-15643.6,6028.18
-16832.7,6771.74
-16196.5,6761.26
-16437,6365.54
-16493.9,6699.61
-16528.3,6505.16
-16463.8,6432.86
-16820.1,6385.9
-16101.7,6295.93
-16287.8,6494.24
-15890.8,6369.49
-16907.5,6971.6
-16456.8,6227.78
-16086,6606.7
-16545.8,6214.42
-16182.6,6634.15
-16496.3,6494.78
-16197.1,5964.07
-15816.1,6139.78
-16898.3,6349.27
-15866,6456.42
-16776.6,6346.58
-16150.8,6428.85
-16770.3,6187.54
-16306.9,6678.88
-15836.9,6282.1
-16719.4,6640.78
-16422.3,6486.16
-16587.7,7031.34
-16474.1,6029.66
-16238.1,6588.63
-16314.1,5956.12
-16327.2,6336.94
-15998.4,5981.89
-16957.4,6287.15
-16656.3,5785.68
-15963.9,6117.82
-16545.3,6703.06
-16223.2,5885.08
-16329.8,6044.42
-15789,5961.76
-16163.1,6250.6
-16455.1,5635.8
-16142.5,6696.99
-16762.5,6450.17
-16867.4,5825.99
-16526.4,6395.19
-16390.7,6027.4
-15745.3,5373.71
-16074.8,5983.52
-16341.3,6566.35
-16075.8,5697.31
-16241.7,6047.81
-15977.5,5618.29
-16026.3,5876.79
-16276.5,5942.77
-16466.4,6076.06
-16361.9,5884.28
-16228.8,5570.19
-15916.6,6088.57
-16751.2,5795.39
-16909.5,5687.88
-16280.5,5967.58
-16265.3,6389.51
-16026.7,5728.75
-16185.9,5564.51
-16142.1,5797.84
-16400.7,5647.01
-16730.2,6135.11
-16283.3,6083.45
-16092.9,5902.17
-16752.8,6043.4
-15960.7,5873.19
-16492.4,5486.66
-16864,5750
-16594,5648.66
-16524.5,5563.07
-16048.7,6243.27
-16613.3,5338.18
-16179.1,5799.85
-16637.8,5410.32
-16675,5620.86
-16492.3,6186.42
-16508.4,5855.62
-16078.1,5608.98
-16280.6,5672.16
-16138.7,5524.55
-16603.7,6077.24
-16232.3,5791.15
-16734.9,5262.04
-15928.5,5253.11
-15966.9,5375
-16483.6,5552.94
-15871.8,5149.99
-16721.2,5242.01
-16514.6,5532.85
-16304.5,5347.84
-16598.3,6185.36
-15775.7,5517.06
-16503.2,5209.83
-16623.8,5254.52
-16467.6,5375.08
-16240.7,5180.08
-16441.4,5351.43
-16367.8,5423.96
-16415.7,4747.84
-16709.7,5330.69
-16485.3,5223.09
-16108.9,5278.67
-16972.9,5281.47
-16717.7,5264
-16019.4,5161.46
-16101.6,4572.32
-16188.7,5031.19
-16646.5,4953.71
-16632.9,4851.87
-16626.2,5010.52
-16489.7,5030.42
-15748.9,5337.11
-16249.4,5228.78
-16517.7,4697.98
-16629.4,4712.6
-16283,5494.5
-16587.5,5579.71
-16393.9,5544.77
-16499.8,5310.9
-16665.8,4964.86
-16588,4670.05
-16487.8,5299.31
-16729.5,4968.64
-16343.6,4982.66
-16493.5,5204.14
-16203,4866.35
-16320,4958.12
-16719.3,4834.98
-16322.4,5054.6
-16177.2,4564.68
-16596.9,5018.64
-16419.5,4929.79
-16613.9,5209.42
-16739.7,4938.79
-16114.6,4592.64
-16421.2,5218.13
-16203.3,4916
-16629.4,5311.93
-16417.2,4762.78
-15964.8,4977.69
-16483.2,5017.35
-16664.1,4836.27
-16563.5,5092.32
-15801.1,4957.6
-16317.7,4864
-16098.3,4601.32
-16219.4,4841.16
-16514.9,4652.68
-16209.7,5215.45
-16338.4,4387.37
-16536.4,5069.16
-16112.3,4618.21
-16838.5,4972.28
-16688.3,4530.24
-16415.2,4775.99
-16568.5,4385.43
-16346.9,4980.14
-16624.6,4886.53
-16773.7,4799.37
-16425.2,4843.94
-16420.4,5074.93
-16771.5,4418.03
-16078.7,4277.09
-16161.1,4167.44
-16710.1,4025.87
-16079.9,5192.15
-16384.5,5164.03
-16448.2,5285.93
-16705.4,4315.75
-16437.6,4565.85
-16284.9,4821.86
-16224.4,5148.3
-15851.7,4606.12
-16125.8,4449.35
-16203,4550.24
-16641.5,4264.47
-16508.7,4515.86
-16034.3,4500.26
-16335.9,4670.34
-16981.8,4129.64
-16624,4450.42
-15828.1,4418.26
-16302.7,4526.71
-16502.6,4508.43
-15855.5,3932.38
-16166.8,4236.53
-16246.9,4020.07
-16480.8,4269.57
-16400.2,4268.44
-16910.3,4130.92
-16207.8,4483.02
-16235.2,3968.8
-16639.6,3861.69
-16192,4092.99
-16529.6,3894.87
-16507.5,4179.74
-16249.3,4112.18
-16060.8,4033.16
-16023.3,4114.67
-16310.5,4382.4
-16168.7,4293.87
-16488.5,4101.46
-16018.5,3831.02
-16301.4,4172.16
-16171.3,4214.2
-16544.5,3796.93
-16583,4251.02
-16246.9,4020.37
-16419.5,3750.28
-16325.6,4157.18
-16306.5,4043.12
-15989.2,4050.24
-15880.3,4132.48
-16187.3,4034.43
-16254.8,3643.22
-15864.5,3931.49
-16406.2,3763.44
-16193.2,4085.44
-16560.8,3254.24
-16166.2,4230.36
-16287.4,4378.33
-16187.4,3912.13
-16721.4,4474.25
-15882.6,4109.61
-16159.9,4217.2
-16407,3958.61
-16065.4,3716.61
-16976.6,3562.32
-16244.7,3946.59
-16300,3542.67
-16486.1,3774.23
-16459.4,4188.96
-15988.5,3617.16
-16241.1,3676.25
-16249.5,3804.85
-16281.6,3616.76
-16414.1,3844.95
-16260.9,3854.68
-16139.1,3758.38
-16373.2,3771.32
-16209.7,3598.22
-16245.9,3659.93
-16484.9,3563.4
-16552.5,3920.49
-16403.8,3771.15
-16038.1,3897.18
-15977.4,3727.64
-16670,3743.89
-16247.2,3602.26
-16427.3,3767.06
-16188.9,3541.36
-16400.4,4150.6
-16447.5,3217.77
-16419,3392.41
-16167.2,3405.24
-16381.7,3429.06
-16386.8,3231.89
-15996.5,3547.04
-16543.3,3800.25
-16555.8,3471.67
-15605.3,3880.74
-16196.1,3582.85
-16371.4,2881.48
-16793,3553.13
-16204.8,3779.18
-16377.1,3326.24
-16008.9,3562.91
-16249.4,3227.76
-16568.6,3603.3
-16098.9,3364.43
-16587.5,3661.42
-16021.5,3523.25
-16159.7,3227.24
-16341.1,3583.84
-16096.8,3661.55
-16649.5,3535.51
-16252.2,3498.71
-16623.6,3604.82
-16021.1,3248
-15552,3271.55
-16020.6,3438.02
-16766.2,2977.04
-16398,3121.13
-16214.6,3185.5
-16053.2,2836.67
-16602.9,2896.54
-16517.6,3320.02
-16316,3323.71
-16506.9,2998.28
-16253.7,3326.23
-16316.8,2563
-16360.2,3342.71
-16209.7,3042.84
-16314.1,3367.48
-16845.1,3219.62
-15907.7,3376.55
-16158.3,3163.32
-16601.7,3292.13
-16145.9,3021.57
-16289.8,3238.35
-16184.3,3056.27
-16221.9,3197.02
-16524.5,2969.45
-15801.2,2840.88
-16186.5,2845.59
-16132.9,2614.75
-16468.8,3014.24
-16346.6,3031.47
-16489.9,2631.29
-15985.5,2998.42
-16098,3094.58
-16237.2,2722.01
-16006.8,2595.28
-16561.5,2642.92
-16218.9,2762.67
-16431.7,2795.89
-16293.5,3103.33
-16358.2,2886.55
-16678.9,2544.62
-16551.8,2756.53
-16589.6,3290.53
-16067.1,2683.23
-16009.3,2787.3
-16301.7,2097.55
-16291.4,2832.63
-16506.5,2785.74
-16378,2605.39
-16125.5,2809.79
-16389.2,2892.93
-15952.4,2902.34
-16468.8,2943.9
-15890.8,2289.68
-16293.3,2551.33
-16437.9,2687.18
-16258.3,2673.55
-16387.9,2890.81
-16333.9,2611.48
-15938.2,2620.88
-16618.4,2472.47
-16434.1,2736.35
-16277.4,2331.51
-16629.5,2957.76
-16422.7,2575.13
-16567.8,2657.97
-16244.4,2581.18
-16167.3,2550.24
-16283.7,2308.28
-16245.8,2662.31
-16589.4,2403.49
-16256.4,2820.17
-16319.9,2660.08
-16494.3,2675.69
-16493.8,2988.99
-15949.3,2413.83
-16260.1,2606.66
-16212,2519.11
-16307.8,2255.09
-16165.9,1932.19
-16402.8,2847.2
-16507.1,2358.75
-16628.9,2392.98
-16061.8,2348.49
-16356.9,2656.13
-16541,2577.58
-16129.4,2392.44
-16739.5,2371.47
-16110.7,1853.57
-16329.4,2346.36
-16321.9,2322.75
-16250,1982.18
-16406.6,2210.62
-16270.1,1731.85
-16389,2465.95
-16407.1,2604.81
-16456.3,2031.22
-16520.1,2329.82
-15996.3,2330.05
-16042,1815.86
-16417,2004.52
-16353.1,2266.66
-16220.4,1920.45
-16192.1,2086.19
-16438.8,2305.98
-16311.9,2414.01
-16329.5,2298.53
-16033.9,2383.78
-15850,2122.03
-16332.9,1912.1
-15912.9,2100.96
-16343.9,2393.84
-16086.8,1835.84
-16391.8,2079.67
-16157.3,2126.4
-16415.7,2096.11
-16469.5,1899.69
-15778.8,2097.19
-16195.3,2130.6
-16440.3,1832.99
-16537.7,2080.64
-16273.7,2038.57
-15969.7,1995.93
-16408,2322.24
-16155.9,1753.93
-16260.1,1916.38
-16347.2,1434.27
-16414,2438.62
-16370.9,1871.29
-16301.1,2232.44
-16206.7,1640.04
-16561.9,1746.95
-16186.6,2131.96
-15988.7,1742.29
-16487.6,2049.72
-16390.8,1954.67
-16321.4,1861.68
-16587.3,1507.79
-16186.8,2120.22
-16163.4,1802.41
-16314.7,1699.57
-16441.4,1704.89
-15960.8,1580.42
-16543,1793.12
-16390.7,1373.42
-16183.1,1708.74
-16239.7,1778.53
-16393.4,1999.23
-16391.1,1956.07
-16646.5,1360.27
-16493,1648.23
-16222.1,1755.41
-16139.1,1202.07
-16705.8,1369.09
-16001.9,1488.65
-16399.9,1695.21
-16266.7,1820.65
-16425.6,1512.96
-16456.5,1829.58
-16540,1448.32
-16314.4,1632.75
-16303.3,1455.88
-16642.2,1515.53
-16410.5,1727.59
-16261.9,1522.1
-16474.8,1620.36
-16256.9,1771.02
-16424.2,1693.35
-16243.6,1726.7
-16297.6,1350.94
-16184.1,1423.44
-16334.6,1489.21
-16330.4,1509.69
-16085.4,1593.44
-16166.1,1322.27
-16289.1,1575.46
-16556,1651
-16261.1,1302.85
-16108.9,1496.93
-16284.5,1476.47
-16151.1,1309.77
-16184.1,1285.94
-16244.2,1545.52
-16387.8,1259.6
-16167.9,1574.01
-15969.6,1143.24
-16286.9,1168.68
-16152.9,1398.04
-16283.4,1511.3
-16041.4,1175.89
-16381.1,1512.53
-16338.1,1372.29
-16448.2,1043.78
-16221.3,1217.02
-16366.5,1223.48
-16069.3,1060.04
-16503.1,1122.03
-16118.2,1018.89
-16261.6,1423.36
-16465.9,1119.92
-16527.8,1145.87
-16367.1,1190.87
-16608.6,1358.8
-16335.9,1027.79
-16120.1,1481.98
-15952.4,1249.02
-16349.6,1046.89
-16655.2,1177.01
-16306.4,908.977
-16238.2,968.193
-16080.5,1239.76
-16420.9,1023.75
-16334,990.811
-16414.1,1097.36
-16822.8,887.206
-16249.6,1048.19
-16497.9,1046.85
-16229.9,1024.05
-16099.7,809.332
-16107.4,1135.4
-16240.2,1138.55
-16237,975.328
-16157.2,1113.79
-16322.1,953.008
-16474.5,1021.75
-16380.8,867.293
-16251.2,1246.21
-16079.4,731.416
-16045.4,718.499
-16225.4,892.336
-16380.3,928.224
-16496.3,639.08
-16070.5,1021.49
-16235.1,492.784
-16295.2,542.289
-16386.8,766.247
-16177,733.914
-16329.6,801.984
-16323.2,945.462
-16508.7,636.709
-16482,471.882
-16443.4,831.027
-16616.1,532.851
-16568.5,824.275
-16016.1,604.044
-16252,494.524
-16395,687.074
-16568.9,611.146
-16268.3,574.443
-16141.4,513.773
-16357.9,728.107
-16390.8,1127.08
-16474.5,581.318
-16194.6,564.387
-15988.1,625.566
-16220.9,581.342
-16452.4,728.357
-16323.7,478.111
-16630.9,487.432
-16269.4,699.493
-16544.8,281.249
-16471,512.536
-16532.9,449.081
-16275.6,272.246
-16515.8,576.106
-16429.2,513.737
-16316.1,335.776
-16214.6,601.274
-16264.5,360.301
-16581.7,170.999
-16292,396.479
-16247,428.138
-16250.1,342.492
-16398.7,473.193
-16386.5,257.719
-16075.8,377.841
-16514.7,327.331
-16113.3,410.336
-16367.9,471.273
-16402.9,229.169
-16434.9,200.521
-16398,248.223
-16721.9,463.683
-16269.8,475.073
-16511.2,19.8344
-16294.7,118.891
-16366.6,192.112
-16426,100.442
-16123.1,281.627
-16313.2,191.378
-16440.7,376.837
-16229.8,300.415
-16267.6,154.344
-16378.2,150.825
-16011.3,134.426
-16057.2,111.947
-16384.2,356.522
-16520.8,-27.7538
-16565.3,304.202
-16229.9,164.143
-16476.7,101.507
-16496.6,80.9218
-16279.6,230.867
-16043.6,212.579
-16226.7,-43.9059
-16463.9,76.7238
-16275.4,198.004
-16356.9,-241.801
-16352.5,-37.1922
-16405.8,29.4682
-15848,3.97904e-12
-16405.8,-29.4682
-16352.5,37.1922
-16356.9,241.801
-16275.4,-198.004
-16463.9,-76.7238
-16226.7,43.9059
-16043.6,-212.579
-16279.6,-230.867
-16496.6,-80.9218
-16476.7,-101.507
-16229.9,-164.143
-16565.3,-304.202
-16520.8,27.7538
-16384.2,-356.522
-16057.2,-111.947
-16011.3,-134.426
-16378.2,-150.825
-16267.6,-154.344
-16229.8,-300.415
-16440.7,-376.837
-16313.2,-191.378
-16123.1,-281.627
-16426,-100.442
-16366.6,-192.112
-16294.7,-118.891
-16511.2,-19.8344
-16269.8,-475.073
-16721.9,-463.683
-16398,-248.223
-16434.9,-200.521
-16402.9,-229.169
-16367.9,-471.273
-16113.3,-410.336
-16514.7,-327.331
-16075.8,-377.841
-16386.5,-257.719
-16398.7,-473.193
-16250.1,-342.492
-16247,-428.138
-16292,-396.479
-16581.7,-170.999
-16264.5,-360.301
-16214.6,-601.274
-16316.1,-335.776
-16429.2,-513.737
-16515.8,-576.106
-16275.6,-272.246
-16532.9,-449.081
-16471,-512.536
-16544.8,-281.249
-16269.4,-699.493
-16630.9,-487.432
-16323.7,-478.111
-16452.4,-728.357
-16220.9,-581.342
-15988.1,-625.566
-16194.6,-564.387
-16474.5,-581.318
-16390.8,-1127.08
-16357.9,-728.107
-16141.4,-513.773
-16268.3,-574.443
-16568.9,-611.146
-16395,-687.074
-16252,-494.524
-16016.1,-604.044
-16568.5,-824.275
-16616.1,-532.851
-16443.4,-831.027
-16482,-471.882
-16508.7,-636.709
-16323.2,-945.462
-16329.6,-801.984
-16177,-733.914
-16386.8,-766.247
-16295.2,-542.289
-16235.1,-492.784
-16070.5,-1021.49
-16496.3,-639.08
-16380.3,-928.224
-16225.4,-892.336
-16045.4,-718.499
-16079.4,-731.416
-16251.2,-1246.21
-16380.8,-867.293
-16474.5,-1021.75
-16322.1,-953.008
-16157.2,-1113.79
-16237,-975.328
-16240.2,-1138.55
-16107.4,-1135.4
-16099.7,-809.332
-16229.9,-1024.05
-16497.9,-1046.85
-16249.6,-1048.19
-16822.8,-887.206
-16414.1,-1097.36
-16334,-990.811
-16420.9,-1023.75
-16080.5,-1239.76
-16238.2,-968.193
-16306.4,-908.977
-16655.2,-1177.01
-16349.6,-1046.89
-15952.4,-1249.02
-16120.1,-1481.98
-16335.9,-1027.79
-16608.6,-1358.8
-16367.1,-1190.87
-16527.8,-1145.87
-16465.9,-1119.92
-16261.6,-1423.36
-16118.2,-1018.89
-16503.1,-1122.03
-16069.3,-1060.04
-16366.5,-1223.48
-16221.3,-1217.02
-16448.2,-1043.78
-16338.1,-1372.29
-16381.1,-1512.53
-16041.4,-1175.89
-16283.4,-1511.3
-16152.9,-1398.04
-16286.9,-1168.68
-15969.6,-1143.24
-16167.9,-1574.01
-16387.8,-1259.6
-16244.2,-1545.52
-16184.1,-1285.94
-16151.1,-1309.77
-16284.5,-1476.47
-16108.9,-1496.93
-16261.1,-1302.85
-16556,-1651
-16289.1,-1575.46
-16166.1,-1322.27
-16085.4,-1593.44
-16330.4,-1509.69
-16334.6,-1489.21
-16184.1,-1423.44
-16297.6,-1350.94
-16243.6,-1726.7
-16424.2,-1693.35
-16256.9,-1771.02
-16474.8,-1620.36
-16261.9,-1522.1
-16410.5,-1727.59
-16642.2,-1515.53
-16303.3,-1455.88
-16314.4,-1632.75
-16540,-1448.32
-16456.5,-1829.58
-16425.6,-1512.96
-16266.7,-1820.65
-16399.9,-1695.21
-16001.9,-1488.65
-16705.8,-1369.09
-16139.1,-1202.07
-16222.1,-1755.41
-16493,-1648.23
-16646.5,-1360.27
-16391.1,-1956.07
-16393.4,-1999.23
-16239.7,-1778.53
-16183.1,-1708.74
-16390.7,-1373.42
-16543,-1793.12
-15960.8,-1580.42
-16441.4,-1704.89
-16314.7,-1699.57
-16163.4,-1802.41
-16186.8,-2120.22
-16587.3,-1507.79
-16321.4,-1861.68
-16390.8,-1954.67
-16487.6,-2049.72
-15988.7,-1742.29
-16186.6,-2131.96
-16561.9,-1746.95
-16206.7,-1640.04
-16301.1,-2232.44
-16370.9,-1871.29
-16414,-2438.62
-16347.2,-1434.27
-16260.1,-1916.38
-16155.9,-1753.93
-16408,-2322.24
-15969.7,-1995.93
-16273.7,-2038.57
-16537.7,-2080.64
-16440.3,-1832.99
-16195.3,-2130.6
-15778.8,-2097.19
-16469.5,-1899.69
-16415.7,-2096.11
-16157.3,-2126.4
-16391.8,-2079.67
-16086.8,-1835.84
-16343.9,-2393.84
-15912.9,-2100.96
-16332.9,-1912.1
-15850,-2122.03
-16033.9,-2383.78
-16329.5,-2298.53
-16311.9,-2414.01
-16438.8,-2305.98
-16192.1,-2086.19
-16220.4,-1920.45
-16353.1,-2266.66
-16417,-2004.52
-16042,-1815.86
-15996.3,-2330.05
-16520.1,-2329.82
-16456.3,-2031.22
-16407.1,-2604.81
-16389,-2465.95
-16270.1,-1731.85
-16406.6,-2210.62
-16250,-1982.18
-16321.9,-2322.75
-16329.4,-2346.36
-16110.7,-1853.57
-16739.5,-2371.47
-16129.4,-2392.44
-16541,-2577.58
-16356.9,-2656.13
-16061.8,-2348.49
-16628.9,-2392.98
-16507.1,-2358.75
-16402.8,-2847.2
-16165.9,-1932.19
-16307.8,-2255.09
-16212,-2519.11
-16260.1,-2606.66
-15949.3,-2413.83
-16493.8,-2988.99
-16494.3,-2675.69
-16319.9,-2660.08
-16256.4,-2820.17
-16589.4,-2403.49
